spend,cards_seen,no_txns,date,region,category
4243563.5,42059,73443,7/10/2024,Noosa,RESTAURANTS
4377350.5,43237,69910,9/10/2023,Noosa,RESTAURANTS
74199.52,282,311,9/10/2023,Noosa,TRAVEL AGENCIES
332362.75,3655,4454,9/10/2023,Noosa,EDUCATION & GOVERNMENT
1212294.9,6815,15104,9/10/2023,Noosa,HOTELS/MOTELS & RESORTS
512647.44,12522,19290,9/10/2023,Noosa,DISCOUNT & VARIETY STORES
2035615.5,14963,27531,9/10/2023,Noosa,RETAIL STORES
15306.6875,309,524,9/10/2023,Noosa,TELECOM
7660.4995,163,145,9/10/2023,Noosa,TOURIST ATTRACTIONS
32171.982,195,241,9/10/2023,Noosa,TRAILER PARKS AND CAMPGROUNDS
99988.04,969,1193,9/10/2023,Noosa,VEHICLE RENTAL
2289739.2,32768,49519,9/10/2023,Noosa,FUEL
6708528.5,94278,165951,9/10/2023,Noosa,FOOD & GROCERY
168056.94,995,1163,9/10/2023,Noosa,BUSINESS TO BUSINESS
189554.8,4787,4963,9/10/2023,Noosa,ENTERTAINMENT
1510164,22227,33948,9/10/2023,Noosa,PKG STORES/BEER/WINE/LIQUOR
1119922.8,16835,37628,4/03/2024,Whitsundays,RESTAURANTS
440143.34,5289,6090,4/03/2024,Whitsundays,RETAIL GOODS
3397565.5,30847,58313,4/03/2024,Whitsundays,FOOD & GROCERY
317286.03,7157,9240,4/03/2024,Whitsundays,AUTOMOTIVE
651721.56,3594,5769,4/03/2024,Whitsundays,HOME IMPROVEMENT & SUPPLY
476353.47,13659,16935,4/03/2024,Whitsundays,FAST FOOD RESTAURANTS
447373.75,5815,7130,4/03/2024,Whitsundays,RETAIL STORES
46537.543,730,1325,4/03/2024,Whitsundays,PROFESSIONAL SERVICES
333027,7711,8714,25/09/2023,Whitsundays,DISCOUNT & VARIETY STORES
311624.25,1680,1770,25/09/2023,Whitsundays,EDUCATION & GOVERNMENT
384020.03,16045,24262,25/09/2023,Whitsundays,FAST FOOD RESTAURANTS
297111.03,2531,3926,25/09/2023,Whitsundays,TOURIST ATTRACTIONS
736720.94,8349,19427,25/09/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
445480.62,5826,7317,25/09/2023,Whitsundays,AUTOMOTIVE
684233.75,9404,11261,25/09/2023,Whitsundays,HEALTH CARE & DRUG STORE
179228.16,2456,3334,25/09/2023,Whitsundays,RETAIL SERVICES
625283.2,6735,10338,25/09/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
125520.016,4841,5417,25/09/2023,Whitsundays,TRANSPORTATION
82270.1,679,658,19/06/2023,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
2910610,34397,81930,19/06/2023,Whitsundays,FOOD & GROCERY
149111.31,4765,6934,19/06/2023,Whitsundays,TRANSPORTATION
247468.52,2184,2408,19/06/2023,Whitsundays,EDUCATION & GOVERNMENT
126099.83,288,347,19/06/2023,Whitsundays,VEHICLE RENTAL
211283.11,1540,2066,19/06/2023,Whitsundays,ENTERTAINMENT
419490.38,5541,9683,19/06/2023,Whitsundays,DISCOUNT & VARIETY STORES
677975,5102,8039,19/06/2023,Whitsundays,RETAIL GOODS
1676182.1,17707,54766,19/06/2023,Whitsundays,RESTAURANTS
679548,4028,6419,19/06/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
380377.25,12235,18305,19/06/2023,Whitsundays,FAST FOOD RESTAURANTS
52267.68,1667,1502,19/06/2023,Whitsundays,BUSINESS TO BUSINESS
175550.25,1846,2025,19/06/2023,Whitsundays,RETAIL SERVICES
34191.867,276,253,19/06/2023,Whitsundays,TELECOM
685885.5,9237,18510,19/06/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
240124.77,3080,5631,19/06/2023,Whitsundays,TOURIST ATTRACTIONS
42308.527,640,1156,19/06/2023,Whitsundays,PROFESSIONAL SERVICES
107737.73,703,633,19/06/2023,Whitsundays,TRAVEL AGENCIES
704898.06,7660,9678,19/06/2023,Whitsundays,HEALTH CARE & DRUG STORE
509992.6,4248,5115,19/06/2023,Whitsundays,AUTOMOTIVE
1617317.1,16015,32775,19/06/2023,Whitsundays,FUEL
563322.06,6002,9869,19/06/2023,Whitsundays,RETAIL STORES
597894.75,9219,11561,19/06/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
1573655.8,10105,29096,19/06/2023,Whitsundays,HOTELS/MOTELS & RESORTS
326087.03,5286,5070,28/08/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
17512.943,203,211,28/08/2023,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
65618.98,717,1186,28/08/2023,Whitsundays,RETAIL SERVICES
12671.868,51,73,28/08/2023,Whitsundays,AIRLINES/AIR CARRIERS
373946.4,2736,3960,28/08/2023,Whitsundays,RETAIL GOODS
1309259.1,19634,31527,28/08/2023,Whitsundays,FOOD & GROCERY
281979.25,2959,3787,28/08/2023,Whitsundays,RETAIL STORES
856963.6,13070,29044,28/08/2023,Whitsundays,RESTAURANTS
197709.17,3030,3464,28/08/2023,Whitsundays,DISCOUNT & VARIETY STORES
97457,909,1418,28/08/2023,Whitsundays,ENTERTAINMENT
441342.06,5987,9822,28/08/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
28153.236,65,75,28/08/2023,Whitsundays,VEHICLE RENTAL
346053.56,2702,2580,28/08/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
77384.72,2092,3370,28/08/2023,Whitsundays,TRANSPORTATION
157879.6,437,591,28/08/2023,Whitsundays,EDUCATION & GOVERNMENT
120664.875,1427,1885,28/08/2023,Whitsundays,TOURIST ATTRACTIONS
26542.824,755,640,28/08/2023,Whitsundays,BUSINESS TO BUSINESS
210167.44,7349,10605,28/08/2023,Whitsundays,FAST FOOD RESTAURANTS
120279.23,3118,3394,28/08/2023,Whitsundays,AUTOMOTIVE
195351.1,3193,4091,28/08/2023,Whitsundays,HEALTH CARE & DRUG STORE
9391.703,127,102,28/08/2023,Whitsundays,TELECOM
14072.799,412,374,28/08/2023,Whitsundays,PROFESSIONAL SERVICES
1013474.56,7363,16968,28/08/2023,Whitsundays,HOTELS/MOTELS & RESORTS
42746.7,138,168,28/08/2023,Whitsundays,TRAVEL AGENCIES
843458.1,8638,11615,28/08/2023,Whitsundays,FUEL
49717.516,213,293,3/06/2024,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
108159.46,196,190,3/06/2024,Whitsundays,VEHICLE RENTAL
193074.42,1925,2673,3/06/2024,Whitsundays,RETAIL SERVICES
319400.88,5344,7897,3/06/2024,Whitsundays,DISCOUNT & VARIETY STORES
523143.53,6784,8499,3/06/2024,Whitsundays,RETAIL STORES
1410915.9,15129,27943,3/06/2024,Whitsundays,FUEL
475984.3,12023,17208,3/06/2024,Whitsundays,FAST FOOD RESTAURANTS
620898.06,6599,7048,3/06/2024,Whitsundays,HEALTH CARE & DRUG STORE
557338,7851,14445,3/06/2024,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
25717.078,289,219,3/06/2024,Whitsundays,TELECOM
805874.5,5302,7045,3/06/2024,Whitsundays,HOME IMPROVEMENT & SUPPLY
1509602.6,8275,18981,3/06/2024,Whitsundays,HOTELS/MOTELS & RESORTS
1334018.2,17149,36529,3/06/2024,Whitsundays,RESTAURANTS
118478.98,4136,3936,3/06/2024,Whitsundays,TRANSPORTATION
37981.81,830,1106,3/06/2024,Whitsundays,PROFESSIONAL SERVICES
650970.75,9311,11592,3/06/2024,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
83598.37,1469,1642,3/06/2024,Whitsundays,BUSINESS TO BUSINESS
238037.3,1653,2153,3/06/2024,Whitsundays,EDUCATION & GOVERNMENT
148609.7,1175,1912,3/06/2024,Whitsundays,ENTERTAINMENT
25117.691,52,58,3/06/2024,Whitsundays,AIRLINES/AIR CARRIERS
2747913.5,29497,56492,3/06/2024,Whitsundays,FOOD & GROCERY
627430.75,6236,6928,3/06/2024,Whitsundays,RETAIL GOODS
73324.805,173,262,3/06/2024,Whitsundays,TRAVEL AGENCIES
358002.62,4470,6319,3/06/2024,Whitsundays,AUTOMOTIVE
206375.69,2891,4398,3/06/2024,Whitsundays,TOURIST ATTRACTIONS
518460.16,14248,21872,6/11/2023,Whitsundays,FAST FOOD RESTAURANTS
139265.14,3861,5625,6/11/2023,Whitsundays,TRANSPORTATION
103088.28,1594,1966,6/11/2023,Whitsundays,BUSINESS TO BUSINESS
298001.7,1586,2037,6/11/2023,Whitsundays,EDUCATION & GOVERNMENT
199178.98,3596,5988,6/11/2023,Whitsundays,TOURIST ATTRACTIONS
1976099.6,20626,55160,6/11/2023,Whitsundays,RESTAURANTS
26284.057,223,284,6/11/2023,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
202484.88,1610,2230,6/11/2023,Whitsundays,ENTERTAINMENT
44274.95,294,255,6/11/2023,Whitsundays,TELECOM
59978.9,1796,2033,6/11/2023,Whitsundays,PROFESSIONAL SERVICES
470268.38,6461,9781,6/11/2023,Whitsundays,DISCOUNT & VARIETY STORES
126068.61,527,397,6/11/2023,Whitsundays,TRAVEL AGENCIES
499063.44,6356,8131,6/11/2023,Whitsundays,RETAIL GOODS
1578941.6,11566,33963,6/11/2023,Whitsundays,HOTELS/MOTELS & RESORTS
36939.094,82,100,6/11/2023,Whitsundays,AIRLINES/AIR CARRIERS
837737.4,10882,11851,6/11/2023,Whitsundays,HEALTH CARE & DRUG STORE
56382.23,188,161,6/11/2023,Whitsundays,VEHICLE RENTAL
3124262.5,34434,68145,6/11/2023,Whitsundays,FOOD & GROCERY
157463.52,1971,2968,6/11/2023,Whitsundays,RETAIL SERVICES
870073.44,4292,7020,6/11/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
593275.6,5724,8240,6/11/2023,Whitsundays,RETAIL STORES
359362.34,6409,10112,6/11/2023,Whitsundays,AUTOMOTIVE
1600203.4,17355,26923,6/11/2023,Whitsundays,FUEL
837064.6,12692,19776,6/11/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
655665.44,7239,14722,6/11/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
112073.484,1112,1930,5/02/2024,Whitsundays,BUSINESS TO BUSINESS
179212.64,1461,1941,5/02/2024,Whitsundays,ENTERTAINMENT
418715.88,11173,20197,5/02/2024,Whitsundays,FAST FOOD RESTAURANTS
25923.535,213,219,5/02/2024,Whitsundays,TELECOM
72475.36,125,140,5/02/2024,Whitsundays,AIRLINES/AIR CARRIERS
1204004.6,13841,28204,5/02/2024,Whitsundays,RESTAURANTS
1348692.4,8881,19871,5/02/2024,Whitsundays,HOTELS/MOTELS & RESORTS
42653.312,124,107,5/02/2024,Whitsundays,VEHICLE RENTAL
110503.04,3002,4989,5/02/2024,Whitsundays,TRANSPORTATION
1070655.5,16313,23859,5/02/2024,Whitsundays,FUEL
181106.56,1687,1807,5/02/2024,Whitsundays,RETAIL SERVICES
584549.56,4037,6696,5/02/2024,Whitsundays,HOME IMPROVEMENT & SUPPLY
14158.82,99,94,5/02/2024,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
213499.48,2384,3840,5/02/2024,Whitsundays,TOURIST ATTRACTIONS
484101.62,6802,7356,5/02/2024,Whitsundays,RETAIL GOODS
2600152.8,27893,74216,5/02/2024,Whitsundays,FOOD & GROCERY
434305.25,6306,8698,5/02/2024,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
740606.94,8253,18978,5/02/2024,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
36949.11,1014,1052,5/02/2024,Whitsundays,PROFESSIONAL SERVICES
763278.3,7579,11650,5/02/2024,Whitsundays,HEALTH CARE & DRUG STORE
436586.9,7400,7941,5/02/2024,Whitsundays,AUTOMOTIVE
499521.66,5782,8299,5/02/2024,Whitsundays,RETAIL STORES
323090.25,4914,8271,5/02/2024,Whitsundays,DISCOUNT & VARIETY STORES
222356.17,1792,2657,5/02/2024,Whitsundays,EDUCATION & GOVERNMENT
83730.21,320,402,5/02/2024,Whitsundays,TRAVEL AGENCIES
17605.025,118,143,23/01/2023,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
241984.48,2670,2340,23/01/2023,Whitsundays,EDUCATION & GOVERNMENT
155757.33,3600,5958,23/01/2023,Whitsundays,TRANSPORTATION
409830.4,6254,6615,23/01/2023,Whitsundays,DISCOUNT & VARIETY STORES
212751.86,1236,1819,23/01/2023,Whitsundays,ENTERTAINMENT
237562.72,2275,2375,23/01/2023,Whitsundays,RETAIL SERVICES
1077805.4,14523,25353,23/01/2023,Whitsundays,FUEL
432446.47,5223,4990,23/01/2023,Whitsundays,RETAIL GOODS
36038.273,708,857,23/01/2023,Whitsundays,PROFESSIONAL SERVICES
633068.94,6201,7682,23/01/2023,Whitsundays,RETAIL STORES
1758039.1,8032,25645,23/01/2023,Whitsundays,HOTELS/MOTELS & RESORTS
280207.88,2951,4557,23/01/2023,Whitsundays,TOURIST ATTRACTIONS
512559.5,11298,23316,23/01/2023,Whitsundays,FAST FOOD RESTAURANTS
411375.03,5604,9116,23/01/2023,Whitsundays,AUTOMOTIVE
1231046.5,19398,48829,23/01/2023,Whitsundays,RESTAURANTS
29495.643,304,319,23/01/2023,Whitsundays,TELECOM
526812.9,7128,11617,23/01/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
240279.69,766,991,23/01/2023,Whitsundays,TRAVEL AGENCIES
646140,7929,9557,23/01/2023,Whitsundays,HEALTH CARE & DRUG STORE
654052.2,8088,21225,23/01/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
872242.3,4131,7524,23/01/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
44641.33,125,110,23/01/2023,Whitsundays,VEHICLE RENTAL
62172.684,456,671,23/01/2023,Whitsundays,BUSINESS TO BUSINESS
3622473.5,29981,53181,23/01/2023,Whitsundays,FOOD & GROCERY
451788.72,4900,8305,14/10/2024,Whitsundays,AUTOMOTIVE
488361.88,5123,7687,14/10/2024,Whitsundays,RETAIL GOODS
1278109.8,16370,24526,14/10/2024,Whitsundays,FUEL
135613.88,4715,5217,14/10/2024,Whitsundays,TRANSPORTATION
146138.94,2013,2393,14/10/2024,Whitsundays,BUSINESS TO BUSINESS
621703.25,7639,10250,14/10/2024,Whitsundays,RETAIL STORES
3589325,33816,84158,14/10/2024,Whitsundays,FOOD & GROCERY
243237.58,2321,3384,14/10/2024,Whitsundays,EDUCATION & GOVERNMENT
428474.9,15195,22028,14/10/2024,Whitsundays,FAST FOOD RESTAURANTS
2160440.2,9892,29479,14/10/2024,Whitsundays,HOTELS/MOTELS & RESORTS
32394.33,159,173,14/10/2024,Whitsundays,TELECOM
24577.652,157,155,14/10/2024,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
706233.56,8854,13074,14/10/2024,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
172685.1,1129,896,14/10/2024,Whitsundays,ENTERTAINMENT
413347.34,6078,9249,14/10/2024,Whitsundays,DISCOUNT & VARIETY STORES
82514.48,1195,1480,14/10/2024,Whitsundays,PROFESSIONAL SERVICES
854563.5,4921,7310,14/10/2024,Whitsundays,HOME IMPROVEMENT & SUPPLY
806794.2,8258,10834,14/10/2024,Whitsundays,HEALTH CARE & DRUG STORE
111843.984,219,214,14/10/2024,Whitsundays,TRAVEL AGENCIES
114837.914,220,284,14/10/2024,Whitsundays,VEHICLE RENTAL
1023272.7,14582,33556,14/10/2024,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
244232.89,3462,5692,14/10/2024,Whitsundays,TOURIST ATTRACTIONS
1119681.2,15414,46216,14/10/2024,Whitsundays,RESTAURANTS
23883.285,72,82,14/10/2024,Whitsundays,AIRLINES/AIR CARRIERS
226649.06,2288,3923,14/10/2024,Whitsundays,RETAIL SERVICES
607267.2,7179,14518,5/08/2024,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
1906288.1,22313,53034,5/08/2024,Whitsundays,RESTAURANTS
417865.66,5015,7733,5/08/2024,Whitsundays,AUTOMOTIVE
1237227.9,17500,31840,5/08/2024,Whitsundays,FUEL
601518.94,5074,7190,5/08/2024,Whitsundays,RETAIL STORES
62877.703,482,452,5/08/2024,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
108507.88,206,214,5/08/2024,Whitsundays,TRAVEL AGENCIES
589018.9,6120,6966,5/08/2024,Whitsundays,RETAIL GOODS
393834.47,5936,9242,5/08/2024,Whitsundays,DISCOUNT & VARIETY STORES
258376.97,2542,3498,5/08/2024,Whitsundays,RETAIL SERVICES
591260.9,8420,10605,5/08/2024,Whitsundays,HEALTH CARE & DRUG STORE
712782.7,10196,16171,5/08/2024,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
263334.4,2129,2630,5/08/2024,Whitsundays,EDUCATION & GOVERNMENT
192205.17,1272,1789,5/08/2024,Whitsundays,ENTERTAINMENT
127011.87,268,281,5/08/2024,Whitsundays,VEHICLE RENTAL
60551.78,1331,1600,5/08/2024,Whitsundays,BUSINESS TO BUSINESS
62929.22,1229,1505,5/08/2024,Whitsundays,PROFESSIONAL SERVICES
139238.84,4289,6581,5/08/2024,Whitsundays,TRANSPORTATION
589507.1,3933,7660,5/08/2024,Whitsundays,HOME IMPROVEMENT & SUPPLY
3034304.8,35768,66478,5/08/2024,Whitsundays,FOOD & GROCERY
1750246.8,8766,25317,5/08/2024,Whitsundays,HOTELS/MOTELS & RESORTS
388428.2,10969,18215,5/08/2024,Whitsundays,FAST FOOD RESTAURANTS
227704.56,3080,4304,5/08/2024,Whitsundays,TOURIST ATTRACTIONS
513056.66,14791,24106,23/09/2024,Whitsundays,FAST FOOD RESTAURANTS
35139.395,104,95,23/09/2024,Whitsundays,AIRLINES/AIR CARRIERS
968062.25,12823,27384,23/09/2024,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
589121.25,9273,14535,23/09/2024,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
5641482,90227,168714,20/11/2023,Noosa,FOOD & GROCERY
2178699.8,25996,36684,20/11/2023,Noosa,FUEL
978949.1,14049,29204,20/11/2023,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
1858008.5,18993,19974,20/11/2023,Noosa,RETAIL STORES
3531633,45850,85921,20/11/2023,Noosa,RESTAURANTS
951764.25,38267,52252,20/11/2023,Noosa,FAST FOOD RESTAURANTS
174625.7,2993,3814,20/11/2023,Noosa,PROFESSIONAL SERVICES
91876.586,2433,2339,20/11/2023,Noosa,TRANSPORTATION
3595425.8,19375,20855,20/11/2023,Noosa,HOME IMPROVEMENT & SUPPLY
1121432.2,8369,14669,20/11/2023,Noosa,HOTELS/MOTELS & RESORTS
79748.39,570,628,20/11/2023,Noosa,VEHICLE RENTAL
187752.23,1155,911,20/11/2023,Noosa,BUSINESS TO BUSINESS
962092.2,3880,5271,20/11/2023,Noosa,AUTOMOTIVE
1625207,13537,19494,20/11/2023,Noosa,RETAIL GOODS
139255.02,3262,5337,20/11/2023,Noosa,ENTERTAINMENT
2227962.2,19869,25572,20/11/2023,Noosa,HEALTH CARE & DRUG STORE
213671.17,182,182,20/11/2023,Noosa,TRAVEL AGENCIES
816801.56,15174,16188,20/11/2023,Noosa,DISCOUNT & VARIETY STORES
3245.7173,107,127,20/11/2023,Noosa,TOURIST ATTRACTIONS
1356604.5,18860,32398,20/11/2023,Noosa,PKG STORES/BEER/WINE/LIQUOR
320333.6,4160,5655,20/11/2023,Noosa,EDUCATION & GOVERNMENT
551133.44,5764,6981,20/11/2023,Noosa,RETAIL SERVICES
1646337.8,17970,17890,11/09/2023,Noosa,RETAIL GOODS
130744.16,840,873,11/09/2023,Noosa,BUSINESS TO BUSINESS
1435088.8,19391,32337,11/09/2023,Noosa,PKG STORES/BEER/WINE/LIQUOR
2764424.2,13481,19547,11/09/2023,Noosa,HOME IMPROVEMENT & SUPPLY
874044.9,16821,26226,11/09/2023,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
106830.164,2238,2453,11/09/2023,Noosa,TRANSPORTATION
590315,14032,16533,11/09/2023,Noosa,DISCOUNT & VARIETY STORES
35566.48,177,167,11/09/2023,Noosa,TRAILER PARKS AND CAMPGROUNDS
1039697.94,36950,46699,11/09/2023,Noosa,FAST FOOD RESTAURANTS
209596.64,2469,3728,11/09/2023,Noosa,PROFESSIONAL SERVICES
2384004.2,17528,28379,11/09/2023,Noosa,HEALTH CARE & DRUG STORE
69562.52,213,221,11/09/2023,Noosa,TRAVEL AGENCIES
405051.16,3536,4793,11/09/2023,Noosa,EDUCATION & GOVERNMENT
9120.955,145,243,11/09/2023,Noosa,TELECOM
822350.4,3334,5436,11/09/2023,Noosa,AUTOMOTIVE
574637.75,5197,6457,11/09/2023,Noosa,RETAIL SERVICES
6913.6123,186,156,11/09/2023,Noosa,TOURIST ATTRACTIONS
4391522.5,36507,86928,11/09/2023,Noosa,RESTAURANTS
1339380.4,7397,14780,11/09/2023,Noosa,HOTELS/MOTELS & RESORTS
124300.9,2735,4259,11/09/2023,Noosa,ENTERTAINMENT
2370241.8,12386,20790,11/09/2023,Noosa,RETAIL STORES
2519062.8,31978,42643,11/09/2023,Noosa,FUEL
97449.555,687,954,11/09/2023,Noosa,VEHICLE RENTAL
5680883.5,60943,170255,11/09/2023,Noosa,FOOD & GROCERY
651536.5,12237,15336,28/10/2024,Noosa,PKG STORES/BEER/WINE/LIQUOR
50889.863,264,348,28/10/2024,Noosa,VEHICLE RENTAL
131142.9,1443,1335,28/10/2024,Noosa,PROFESSIONAL SERVICES
752095.9,7758,11878,28/10/2024,Noosa,RETAIL GOODS
239953.66,2217,3421,28/10/2024,Noosa,RETAIL SERVICES
162961.23,150,142,28/10/2024,Noosa,TRAVEL AGENCIES
371556.06,9401,11680,28/10/2024,Noosa,DISCOUNT & VARIETY STORES
358880.56,3778,3596,28/10/2024,Noosa,EDUCATION & GOVERNMENT
1753426.5,12499,17225,28/10/2024,Noosa,HEALTH CARE & DRUG STORE
378284.6,21671,31220,28/10/2024,Noosa,FAST FOOD RESTAURANTS
553498,2193,2494,28/10/2024,Noosa,AUTOMOTIVE
95902.06,664,670,28/10/2024,Noosa,BUSINESS TO BUSINESS
43500.055,1161,1587,28/10/2024,Noosa,TRANSPORTATION
1246501.4,9903,10350,28/10/2024,Noosa,HOME IMPROVEMENT & SUPPLY
1000974.8,8758,14454,28/10/2024,Noosa,RETAIL STORES
1184131.6,22475,27507,28/10/2024,Noosa,FUEL
1212555.2,25815,33865,28/10/2024,Noosa,RESTAURANTS
401805.06,3714,6841,28/10/2024,Noosa,HOTELS/MOTELS & RESORTS
2971158.2,57548,88101,28/10/2024,Noosa,FOOD & GROCERY
74368.766,1802,2479,28/10/2024,Noosa,ENTERTAINMENT
263355.72,5334,7806,28/10/2024,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
6947.1445,79,62,25/09/2023,Noosa,BUSINESS TO BUSINESS
90403.98,2150,1912,25/09/2023,Noosa,DISCOUNT & VARIETY STORES
37536.723,352,465,25/09/2023,Noosa,VEHICLE RENTAL
16841.42,489,448,25/09/2023,Noosa,TRANSPORTATION
425672.25,6430,7315,25/09/2023,Noosa,FUEL
621208.6,12749,13573,25/09/2023,Noosa,RESTAURANTS
28545.703,791,1084,25/09/2023,Noosa,ENTERTAINMENT
894928.75,18566,26553,25/09/2023,Noosa,FOOD & GROCERY
251609.08,2620,2603,25/09/2023,Noosa,HOME IMPROVEMENT & SUPPLY
18914.69,314,352,25/09/2023,Noosa,RETAIL SERVICES
341156.66,5268,5243,25/09/2023,Noosa,PKG STORES/BEER/WINE/LIQUOR
92532.375,1776,2397,25/09/2023,Noosa,HEALTH CARE & DRUG STORE
28775.59,625,810,25/09/2023,Noosa,AUTOMOTIVE
17133.488,316,427,25/09/2023,Noosa,PROFESSIONAL SERVICES
169412.9,2519,3100,25/09/2023,Noosa,RETAIL GOODS
288747.94,2542,3709,25/09/2023,Noosa,RETAIL STORES
275734.34,10074,11002,25/09/2023,Noosa,FAST FOOD RESTAURANTS
206759.2,1884,2867,25/09/2023,Noosa,HOTELS/MOTELS & RESORTS
143623.1,4147,6661,25/09/2023,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
19472.668,303,407,25/09/2023,Noosa,EDUCATION & GOVERNMENT
33966.15,257,267,27/11/2023,Noosa,VEHICLE RENTAL
98873.83,703,645,27/11/2023,Noosa,BUSINESS TO BUSINESS
1575812.1,10491,14755,27/11/2023,Noosa,HOME IMPROVEMENT & SUPPLY
2072350.8,15652,15790,27/11/2023,Noosa,HEALTH CARE & DRUG STORE
3115799.5,54258,112695,27/11/2023,Noosa,FOOD & GROCERY
265199.2,2726,2771,27/11/2023,Noosa,EDUCATION & GOVERNMENT
14925.449,107,115,27/11/2023,Noosa,TELECOM
593291.25,3607,7268,27/11/2023,Noosa,HOTELS/MOTELS & RESORTS
785953.1,11703,13387,27/11/2023,Noosa,RETAIL GOODS
365303.88,3988,3748,27/11/2023,Noosa,RETAIL SERVICES
66053.54,2309,2799,27/11/2023,Noosa,ENTERTAINMENT
33952.234,1165,1124,27/11/2023,Noosa,TRANSPORTATION
579500.44,1771,2867,27/11/2023,Noosa,AUTOMOTIVE
442949.44,9096,12113,27/11/2023,Noosa,DISCOUNT & VARIETY STORES
71206.28,141,113,27/11/2023,Noosa,TRAVEL AGENCIES
1044753.9,20548,22514,27/11/2023,Noosa,FUEL
1477832.8,19063,31314,27/11/2023,Noosa,RESTAURANTS
797263.56,13725,14376,27/11/2023,Noosa,PKG STORES/BEER/WINE/LIQUOR
414978.4,7801,11393,27/11/2023,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
556410.4,19197,29342,27/11/2023,Noosa,FAST FOOD RESTAURANTS
116970.96,1523,2143,27/11/2023,Noosa,PROFESSIONAL SERVICES
1211791.5,8272,12161,27/11/2023,Noosa,RETAIL STORES
12838.494,72,104,27/11/2023,Noosa,TRAILER PARKS AND CAMPGROUNDS
5411274,65339,173838,11/03/2024,Noosa,FOOD & GROCERY
1937369.9,15367,16410,11/03/2024,Noosa,HOME IMPROVEMENT & SUPPLY
568463.7,5449,6061,11/03/2024,Noosa,EDUCATION & GOVERNMENT
566887.6,10492,13604,11/03/2024,Noosa,DISCOUNT & VARIETY STORES
540280.25,4619,4699,11/03/2024,Noosa,RETAIL SERVICES
807999.25,30748,46248,11/03/2024,Noosa,FAST FOOD RESTAURANTS
659054.56,3229,4066,11/03/2024,Noosa,AUTOMOTIVE
141975.64,3988,4747,11/03/2024,Noosa,ENTERTAINMENT
418609.28,15602,25073,15/05/2023,Whitsundays,FAST FOOD RESTAURANTS
279088.88,2555,3183,15/05/2023,Whitsundays,EDUCATION & GOVERNMENT
195707.48,1251,2161,15/05/2023,Whitsundays,ENTERTAINMENT
694482.25,4386,7632,15/05/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
138362.6,3877,5441,15/05/2023,Whitsundays,TRANSPORTATION
220234.53,896,1013,15/05/2023,Whitsundays,TRAVEL AGENCIES
36329.145,1156,1600,15/05/2023,Whitsundays,PROFESSIONAL SERVICES
600191.7,10096,12823,15/05/2023,Whitsundays,HEALTH CARE & DRUG STORE
1245898,17896,28377,15/05/2023,Whitsundays,FUEL
160694.67,2294,2513,15/05/2023,Whitsundays,RETAIL SERVICES
429801.8,7764,9108,15/05/2023,Whitsundays,DISCOUNT & VARIETY STORES
27396.676,113,126,15/04/2024,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
467734.2,6990,9363,15/04/2024,Whitsundays,RETAIL STORES
119352.84,264,212,15/04/2024,Whitsundays,TRAVEL AGENCIES
358624.8,5227,6675,15/04/2024,Whitsundays,AUTOMOTIVE
