date,lga_name,average_historical_occupancy,average_daily_rate,date,lga_name,average_length_of_stay,average_booking_window,,
2024-03-05,Gold Coast,0.5235,291.1203,2024-03-05,Gold Coast,4.6221,41.4511,,1
2024-03-05,Noosa,0.4699,356.4839,2024-03-05,Noosa,3.853,37.9146,,1
2024-03-05,Whitsunday,0.4751,384.8516,2024-03-05,Whitsunday,4.0594,36.9504,,1
2024-03-06,Cairns,0.5042,241.1815,2024-03-06,Cairns,4.4086,37.2259,,1
2024-03-06,Gold Coast,0.5328,287.2844,2024-03-06,Gold Coast,4.5197,45.9093,,1
2024-03-06,Noosa,0.4832,349.1324,2024-03-06,Noosa,3.4793,52.6074,,1
2024-03-06,Whitsunday,0.4614,388.6985,2024-03-06,Whitsunday,4.3258,69.4943,,1
2024-03-07,Cairns,0.5262,243.3492,2024-03-07,Cairns,4.3765,40.2677,,1
2024-03-07,Gold Coast,0.5604,291.298,2024-03-07,Gold Coast,4.1579,41.9292,,1
2024-03-07,Noosa,0.5275,354.0571,2024-03-07,Noosa,4.4088,65.8018,,1
2024-03-07,Whitsunday,0.477,397.787,2024-03-07,Whitsunday,4.4,63.0307,,1
2024-03-08,Cairns,0.5236,247.9407,2024-03-08,Cairns,4.3923,38.0813,,1
2024-03-08,Gold Coast,0.6587,331.0792,2024-03-08,Gold Coast,3.1961,34.3133,,1
2024-03-08,Noosa,0.6119,367.8978,2024-03-08,Noosa,4.0948,58.1444,,1
2024-03-08,Whitsunday,0.5508,393.3899,2024-03-08,Whitsunday,3.6462,54.6258,,1
2024-03-09,Cairns,0.5476,246.8085,2024-03-09,Cairns,3.879,30.7419,,1
2024-03-09,Gold Coast,0.7228,335.8879,2024-03-09,Gold Coast,3.7266,32.5632,,1
2024-03-09,Noosa,0.6479,366.6835,2024-03-09,Noosa,3.1687,39.5286,,1
2024-03-09,Whitsunday,0.5613,395.8228,2024-03-09,Whitsunday,3.4722,45.1111,,1
2024-03-10,Cairns,0.5533,251.6596,2024-03-10,Cairns,3.5698,28.3622,,1
2024-03-10,Gold Coast,0.5935,299.3688,2024-03-10,Gold Coast,5.2824,38.51,,1
2024-03-10,Noosa,0.5654,352.8077,2024-03-10,Noosa,4.2921,45.0288,,1
2024-03-10,Whitsunday,0.5062,391.7255,2024-03-10,Whitsunday,4.0725,53.7258,,1
2024-03-11,Cairns,0.5046,247.0178,2024-03-11,Cairns,5.1481,31.2263,,1
2024-03-11,Gold Coast,0.5393,290.2945,2024-03-11,Gold Coast,5.0568,39.7341,,1
2024-03-11,Noosa,0.5163,351.9412,2024-03-11,Noosa,4.958,44.5839,,1
2024-03-11,Whitsunday,0.47,387.6347,2024-03-11,Whitsunday,3.7757,44.5046,,1
2024-03-12,Cairns,0.4963,243.5549,2024-03-12,Cairns,5.1062,31.6714,,1
2024-03-12,Gold Coast,0.5328,290.6938,2024-03-12,Gold Coast,5.0473,32.7699,,1
2024-03-12,Noosa,0.4942,347.1905,2024-03-12,Noosa,5.26,41.4215,,1
2024-03-12,Whitsunday,0.4912,381.0454,2024-03-12,Whitsunday,3.6074,34.5407,,1
2024-03-13,Cairns,0.5068,243.6336,2024-03-13,Cairns,5.9416,33.725,,1
2024-03-13,Gold Coast,0.5419,290.1125,2024-03-13,Gold Coast,4.8825,36.8459,,1
2024-03-13,Noosa,0.5006,341.9072,2024-03-13,Noosa,3.4416,48.6416,,1
2024-03-13,Whitsunday,0.4794,364.5688,2024-03-13,Whitsunday,5.7029,56.7227,,1
2024-03-14,Cairns,0.5287,247.8669,2024-03-14,Cairns,4.5871,32.6628,,1
2024-03-14,Gold Coast,0.5839,296.0548,2024-03-14,Gold Coast,4.0202,41.3813,,1
2024-03-14,Noosa,0.5476,353.5047,2024-03-14,Noosa,3.9161,44.1227,,1
2024-03-14,Whitsunday,0.5375,385.0792,2024-03-14,Whitsunday,3.7207,71.2857,,1
2024-03-15,Cairns,0.5306,250.808,2024-03-15,Cairns,4.0274,35.8196,,1
2024-03-15,Gold Coast,0.6586,333.6773,2024-03-15,Gold Coast,3.3768,36.5063,,1
2024-03-15,Noosa,0.6054,366.4821,2024-03-15,Noosa,3.4966,46.4018,,1
2024-03-15,Whitsunday,0.5935,382.9691,2024-03-15,Whitsunday,3.5361,50.5301,,1
2024-03-16,Cairns,0.5429,254.1284,2024-03-16,Cairns,4.647,35.0714,,1
2024-03-16,Gold Coast,0.6777,335.2968,2024-03-16,Gold Coast,3.2446,34.7787,,1
2024-03-16,Noosa,0.6469,371.9263,2024-03-16,Noosa,3.1224,35.7405,,1
2024-03-16,Whitsunday,0.612,387.6173,2024-03-16,Whitsunday,3.3664,50.6641,,1
2024-03-17,Cairns,0.5243,253.6041,2024-03-17,Cairns,4.542,36.57,,1
2024-03-17,Gold Coast,0.5609,299.878,2024-03-17,Gold Coast,4.2657,38.1605,,1
2024-03-17,Noosa,0.5389,357.0984,2024-03-17,Noosa,3.959,40.5051,,1
2024-03-17,Whitsunday,0.5221,381.633,2024-03-17,Whitsunday,3.2268,41.6185,,1
2024-03-18,Cairns,0.511,246.7387,2024-03-18,Cairns,6.5481,36.3472,,1
2024-03-18,Gold Coast,0.5307,289.8554,2024-03-18,Gold Coast,4.858,38.2145,,1
2024-03-18,Noosa,0.4881,353.6615,2024-03-18,Noosa,4.4183,46.8605,,1
2024-03-18,Whitsunday,0.4799,377.4799,2024-03-18,Whitsunday,3.4566,50.9842,,1
2024-03-19,Cairns,0.5172,247.2976,2024-03-19,Cairns,3.4179,33.7064,,1
2024-03-19,Gold Coast,0.5238,286.1658,2024-03-19,Gold Coast,3.4928,34.5032,,1
2024-03-19,Noosa,0.472,350.0988,2024-03-19,Noosa,2.8691,32.5607,,1
2024-03-19,Whitsunday,0.4668,379.6548,2024-03-19,Whitsunday,3.8947,41.2842,,1
2024-03-20,Cairns,0.5059,246.9271,2024-03-20,Cairns,4.8472,38.0098,,1
2024-03-20,Gold Coast,0.5155,305.5179,2024-03-20,Gold Coast,4.5184,39.4131,,1
2024-03-20,Noosa,0.4737,348.4406,2024-03-20,Noosa,4.0316,46.6742,,1
2024-03-20,Whitsunday,0.4811,365.6109,2024-03-20,Whitsunday,3.2476,56.5904,,1
2024-03-21,Cairns,0.5055,244.8732,2024-03-21,Cairns,4.0511,39.7954,,1
2024-03-21,Gold Coast,0.5634,311.5449,2024-03-21,Gold Coast,3.7309,45.5986,,1
2024-03-21,Noosa,0.5204,351.5491,2024-03-21,Noosa,3.48,55.3507,,1
2024-03-21,Whitsunday,0.5192,383.0586,2024-03-21,Whitsunday,3.3648,59.2837,,1
2024-03-22,Cairns,0.5537,251.7843,2024-03-22,Cairns,3.777,30.3757,,1
2024-03-22,Gold Coast,0.7009,347.5813,2024-03-22,Gold Coast,2.9127,44.1537,,1
2024-03-22,Noosa,0.6298,372.2768,2024-03-22,Noosa,2.5891,52.748,,1
2024-03-22,Whitsunday,0.5818,388.6138,2024-03-22,Whitsunday,2.8707,60.4489,,1
2024-03-23,Cairns,0.5481,255.1079,2024-03-23,Cairns,3.8509,37.0745,,1
2024-03-23,Gold Coast,0.732,349.9914,2024-03-23,Gold Coast,3.5237,42.2299,,1
2024-03-23,Noosa,0.6285,370.6256,2024-03-23,Noosa,3.7035,43.1954,,1
2024-03-23,Whitsunday,0.5925,382.9518,2024-03-23,Whitsunday,2.9454,61.309,,1
2024-03-24,Cairns,0.5282,255.6982,2024-03-24,Cairns,3.973,35.686,,1
2024-03-24,Gold Coast,0.5795,308.7597,2024-03-24,Gold Coast,4.9666,41.2874,,1
2024-03-24,Noosa,0.5258,361.3029,2024-03-24,Noosa,3.5868,50.7104,,1
2024-03-24,Whitsunday,0.5246,378.0492,2024-03-24,Whitsunday,4.4159,57,,1
2024-03-25,Cairns,0.5116,252.5005,2024-03-25,Cairns,4.2289,35.3815,,1
2024-03-25,Gold Coast,0.5122,294.9709,2024-03-25,Gold Coast,5.2575,43.6934,,1
2024-03-25,Noosa,0.4834,361.314,2024-03-25,Noosa,2.8515,37.219,,1
2024-03-25,Whitsunday,0.515,370.6299,2024-03-25,Whitsunday,4.6119,54.3134,,1
2024-03-26,Cairns,0.4976,256.039,2024-03-26,Cairns,4.3645,43.9064,,1
2024-03-26,Gold Coast,0.5024,294.6046,2024-03-26,Gold Coast,4.3876,41.6419,,1
2024-03-26,Noosa,0.4493,361.7413,2024-03-26,Noosa,3.1826,45.4703,,1
2024-03-26,Whitsunday,0.4931,372.795,2024-03-26,Whitsunday,3.0941,51.3176,,1
2024-03-27,Cairns,0.5155,258.7407,2024-03-27,Cairns,5.0114,51.8122,,1
2024-03-27,Gold Coast,0.5015,299.5551,2024-03-27,Gold Coast,3.9938,45.1404,,1
2024-03-27,Noosa,0.4686,362.7557,2024-03-27,Noosa,4.7482,66.7993,,1
2024-03-27,Whitsunday,0.5106,375.3949,2024-03-27,Whitsunday,4.1666,73.5648,,1
2024-03-28,Cairns,0.5427,269.5108,2024-03-28,Cairns,5.2831,67.5813,,1
2024-03-28,Gold Coast,0.5612,319.4583,2024-03-28,Gold Coast,4.3974,54.9259,,1
2024-03-28,Noosa,0.5957,375.6013,2024-03-28,Noosa,4.3899,93.0792,,1
2024-03-28,Whitsunday,0.5932,396.9459,2024-03-28,Whitsunday,3.7254,89.2696,,1
2024-03-29,Cairns,0.638,293.0017,2024-03-29,Cairns,4.5577,54.5822,,1
2024-03-29,Gold Coast,0.687,385.4222,2024-03-29,Gold Coast,3.4388,48.4861,,1
2024-03-29,Noosa,0.7331,408.6399,2024-03-29,Noosa,4.3779,85.3595,,1
2024-03-29,Whitsunday,0.7338,400.7481,2024-03-29,Whitsunday,3.2489,86.1183,,1
2024-03-30,Cairns,0.671,294.0625,2024-03-30,Cairns,4.8547,47.0506,,1
2024-03-30,Gold Coast,0.7262,394.9363,2024-03-30,Gold Coast,4.2122,38.7039,,1
2024-03-30,Noosa,0.7869,420.294,2024-03-30,Noosa,4.5291,78.0145,,1
2024-03-30,Whitsunday,0.7878,412.2092,2024-03-30,Whitsunday,3.3931,74.0482,,1
2024-03-31,Cairns,0.667,290.7452,2024-03-31,Cairns,5.3307,45.3115,,1
2024-03-31,Gold Coast,0.6756,381.7956,2024-03-31,Gold Coast,4.1058,35.2379,,1
2024-03-31,Noosa,0.7335,413.9736,2024-03-31,Noosa,3.8985,60.7777,,1
2024-03-31,Whitsunday,0.7707,408.5891,2024-03-31,Whitsunday,3.7769,59.9461,,1
2024-04-01,Cairns,0.6245,293.8957,2024-04-01,Cairns,8.2619,69.4619,,1
2024-04-01,Gold Coast,0.5619,365.5381,2024-04-01,Gold Coast,9.0079,51.1336,,1
2024-04-01,Noosa,0.6281,417.3009,2024-04-01,Noosa,8.3807,73.4467,,1
2024-04-01,Whitsunday,0.6542,416.2697,2024-04-01,Whitsunday,5.841,71.8079,,1
2024-04-02,Cairns,0.6064,285.8094,2024-04-02,Cairns,5.0392,45.0032,,1
2024-04-02,Gold Coast,0.5445,350.4552,2024-04-02,Gold Coast,5.9011,42.9923,,1
2024-04-02,Noosa,0.5843,405.4025,2024-04-02,Noosa,6.9123,78.8338,,1
2024-04-02,Whitsunday,0.6279,408.4159,2024-04-02,Whitsunday,4.25,70.4444,,1
2024-04-03,Cairns,0.6056,282.0877,2024-04-03,Cairns,5.1197,59.6161,,1
2024-04-03,Gold Coast,0.5349,343.5821,2024-04-03,Gold Coast,5.5303,38.6143,,1
2024-04-03,Noosa,0.581,397.4111,2024-04-03,Noosa,4.525,50.4324,,1
2024-04-03,Whitsunday,0.6351,397.713,2024-04-03,Whitsunday,5.0062,56.7625,,1
2024-04-04,Cairns,0.6039,281.9578,2024-04-04,Cairns,4.4055,45.1771,,1
2024-04-04,Gold Coast,0.547,345.2782,2024-04-04,Gold Coast,4.9633,46.9064,,1
2024-04-04,Noosa,0.5866,400.0681,2024-04-04,Noosa,4.9407,58.0481,,1
2024-04-04,Whitsunday,0.6662,390.901,2024-04-04,Whitsunday,3.5273,52.9383,,1
2024-04-05,Cairns,0.6152,282.4513,2024-04-05,Cairns,4.8604,40.3289,,1
2024-04-05,Gold Coast,0.5876,365.0074,2024-04-05,Gold Coast,3.7982,44.2949,,1
2024-04-05,Noosa,0.6121,404.1321,2024-04-05,Noosa,3.1391,47.223,,1
2024-04-05,Whitsunday,0.6966,396.855,2024-04-05,Whitsunday,3.0745,59.6583,,1
2024-04-06,Cairns,0.6447,284.4703,2024-04-06,Cairns,3.4148,39.904,,1
2024-04-06,Gold Coast,0.6186,364.981,2024-04-06,Gold Coast,4.5665,54.6416,,1
2024-04-06,Noosa,0.6322,406.5419,2024-04-06,Noosa,3.5698,51.7513,,1
2024-04-06,Whitsunday,0.6938,399.1121,2024-04-06,Whitsunday,3.5581,62.4651,,1
2024-04-07,Cairns,0.5987,281.4044,2024-04-07,Cairns,4.2986,34.3489,,1
2024-04-07,Gold Coast,0.5663,348.4634,2024-04-07,Gold Coast,5.046,45.662,,1
2024-04-07,Noosa,0.5269,403.6746,2024-04-07,Noosa,4.8458,48.4172,,1
2024-04-07,Whitsunday,0.6006,388.2672,2024-04-07,Whitsunday,3.2366,43.5267,,1
2024-04-08,Cairns,0.5615,272.1214,2024-04-08,Cairns,5.8226,44.2269,,1
2024-04-08,Gold Coast,0.5462,339.7993,2024-04-08,Gold Coast,5.3966,41.3385,,1
2024-04-08,Noosa,0.5179,400.651,2024-04-08,Noosa,7.2524,48.7147,,1
2024-04-08,Whitsunday,0.5845,389.7017,2024-04-08,Whitsunday,3.647,51.7647,,1
2024-04-09,Cairns,0.5847,274.7932,2024-04-09,Cairns,3.5125,38.0967,,1
2024-04-09,Gold Coast,0.5492,335.6282,2024-04-09,Gold Coast,4.1198,34.2796,,1
2024-04-09,Noosa,0.5327,405.2949,2024-04-09,Noosa,4.3062,24.3284,,1
2024-04-09,Whitsunday,0.5576,389.5305,2024-04-09,Whitsunday,3.8725,46.9019,,1
2024-04-10,Cairns,0.5943,277.1269,2024-04-10,Cairns,3.6055,35.8477,,1
2024-04-10,Gold Coast,0.5614,339.8147,2024-04-10,Gold Coast,3.8518,38.9291,,1
2024-04-10,Noosa,0.522,406.1218,2024-04-10,Noosa,3.1269,29.0576,,1
2024-04-10,Whitsunday,0.5771,395.0116,2024-04-10,Whitsunday,3.0229,36.6183,,1
2024-04-11,Cairns,0.5839,280.3638,2024-04-11,Cairns,3.5294,36.247,,1
2024-04-11,Gold Coast,0.6041,341.6178,2024-04-11,Gold Coast,4.2907,49.7851,,1
2024-04-11,Noosa,0.5,404.7011,2024-04-11,Noosa,4.3298,43.1354,,1
2024-04-11,Whitsunday,0.5606,392.1232,2024-04-11,Whitsunday,5.9424,57.8345,,1
2024-04-12,Cairns,0.582,282.5997,2024-04-12,Cairns,4.8945,32.8618,,1
2024-04-12,Gold Coast,0.6737,369.1814,2024-04-12,Gold Coast,3.1645,46.3765,,1
2024-04-12,Noosa,0.5244,403.7083,2024-04-12,Noosa,3.6371,36.3434,,1
2024-04-12,Whitsunday,0.5877,397.7977,2024-04-12,Whitsunday,3.336,49.1885,,1
2024-04-13,Cairns,0.5714,283.6882,2024-04-13,Cairns,4.2145,51.9919,,1
2024-04-13,Gold Coast,0.6608,370.4836,2024-04-13,Gold Coast,4.4179,42.8482,,1
2024-04-13,Noosa,0.5376,400.8639,2024-04-13,Noosa,4.8983,46.3627,,1
2024-04-13,Whitsunday,0.5712,387.1683,2024-04-13,Whitsunday,3.7033,56.7203,,1
2024-04-14,Cairns,0.554,278.4892,2024-04-14,Cairns,6.1091,37.9225,,1
2024-04-14,Gold Coast,0.5563,349.6512,2024-04-14,Gold Coast,6.6589,51.068,,1
2024-04-14,Noosa,0.4725,397.518,2024-04-14,Noosa,5.6964,48.5821,,1
2024-04-14,Whitsunday,0.5436,392.3814,2024-04-14,Whitsunday,4.0261,51.5294,,1
2024-04-15,Cairns,0.5227,271.6776,2024-04-15,Cairns,6.2061,42.1793,,1
2024-04-15,Gold Coast,0.5358,341.1708,2024-04-15,Gold Coast,6.453,49.901,,1
2024-04-15,Noosa,0.4624,399.2942,2024-04-15,Noosa,6.7062,48.4455,,1
2024-04-15,Whitsunday,0.5504,398.2134,2024-04-15,Whitsunday,3.9583,64.2777,,1
2024-04-16,Cairns,0.5369,269.1509,2024-04-16,Cairns,3.2471,35.7078,,1
2024-04-16,Gold Coast,0.5594,340.1948,2024-04-16,Gold Coast,5.1711,51.1867,,1
2024-04-16,Noosa,0.4853,394.1857,2024-04-16,Noosa,3.7669,40.3686,,1
2024-04-16,Whitsunday,0.5587,400.6183,2024-04-16,Whitsunday,3.8448,38.9224,,1
2024-04-17,Cairns,0.5574,266.4749,2024-04-17,Cairns,4.4494,38.8327,,1
2024-04-17,Gold Coast,0.579,338.6518,2024-04-17,Gold Coast,5.0846,49.3604,,1
2024-04-17,Noosa,0.4926,386.2713,2024-04-17,Noosa,4.4078,47.2587,,1
2024-04-17,Whitsunday,0.5669,398.6992,2024-04-17,Whitsunday,4.1612,57.629,,1
2024-04-18,Cairns,0.5669,269.717,2024-04-18,Cairns,4.2031,37.5742,,1
2024-04-18,Gold Coast,0.6101,342.3513,2024-04-18,Gold Coast,3.7787,46.1237,,1
2024-04-18,Noosa,0.5013,392.465,2024-04-18,Noosa,4.2751,50.2794,,1
2024-04-18,Whitsunday,0.5748,408.0146,2024-04-18,Whitsunday,3.4354,54.2741,,1
2024-04-19,Cairns,0.5853,275.235,2024-04-19,Cairns,5.1799,47.782,,1
2024-04-19,Gold Coast,0.6556,370.1517,2024-04-19,Gold Coast,3.8101,42.3854,,1
2024-04-19,Noosa,0.5647,395.762,2024-04-19,Noosa,3.3682,43.4435,,1
2024-04-19,Whitsunday,0.6046,404.8394,2024-04-19,Whitsunday,3.9481,63.0074,,1
2024-04-20,Cairns,0.6033,277.2403,2024-04-20,Cairns,4.3333,36.5921,,1
2024-04-20,Gold Coast,0.6719,371.6688,2024-04-20,Gold Coast,4.0858,41.5461,,1
2024-04-20,Noosa,0.5821,391.8887,2024-04-20,Noosa,4.2546,55.9347,,1
2024-04-20,Whitsunday,0.6192,400.5226,2024-04-20,Whitsunday,4.0285,89.1214,,1
2024-04-21,Cairns,0.5882,271.8811,2024-04-21,Cairns,6.5,38.4427,,1
2024-04-21,Gold Coast,0.5911,348.3855,2024-04-21,Gold Coast,5.0526,39.9444,,1
2024-04-21,Noosa,0.517,390.627,2024-04-21,Noosa,5.0342,59.5133,,1
2024-04-21,Whitsunday,0.5756,414.7031,2024-04-21,Whitsunday,4.7027,65.3693,,1
2024-04-22,Cairns,0.5635,266.8047,2024-04-22,Cairns,4.3461,40.423,,1
2024-04-22,Gold Coast,0.5529,337.2926,2024-04-22,Gold Coast,5.2143,42.4068,,1
2024-04-22,Noosa,0.4897,395.8798,2024-04-22,Noosa,4.4233,42.4233,,1
2024-04-22,Whitsunday,0.5447,417.0841,2024-04-22,Whitsunday,5.5686,67.2941,,1
2024-04-23,Cairns,0.5627,263.2291,2024-04-23,Cairns,3.8371,40.3257,,1
2024-04-23,Gold Coast,0.548,331.9757,2024-04-23,Gold Coast,4.645,40.8495,,1
2024-04-23,Noosa,0.4951,386.4026,2024-04-23,Noosa,4.1855,43.3574,,1
2024-04-23,Whitsunday,0.5477,410.0399,2024-04-23,Whitsunday,4.3454,70.1272,,1
2024-04-24,Cairns,0.5872,270.1334,2024-04-24,Cairns,4.1027,34.9554,,1
2024-04-24,Gold Coast,0.5632,338.9113,2024-04-24,Gold Coast,4.1693,44.5965,,1
2024-04-24,Noosa,0.5488,391.0934,2024-04-24,Noosa,3.69,52.2748,,1
2024-04-24,Whitsunday,0.5842,415.1393,2024-04-24,Whitsunday,3.7891,52.0544,,1
2024-04-25,Cairns,0.6245,271.4065,2024-04-25,Cairns,4.3843,45.375,,1
2024-04-25,Gold Coast,0.6351,337.7129,2024-04-25,Gold Coast,4.154,39.3632,,1
2024-04-25,Noosa,0.6502,388.6056,2024-04-25,Noosa,3.1127,49.2017,,1
2024-04-25,Whitsunday,0.6842,402.2736,2024-04-25,Whitsunday,3.625,56.8173,,1
2024-04-26,Cairns,0.6425,271.135,2024-04-26,Cairns,3.3333,31.9285,,1
2024-04-26,Gold Coast,0.6832,352.4719,2024-04-26,Gold Coast,3.6282,42.7758,,1
2024-04-26,Noosa,0.6955,391.3539,2024-04-26,Noosa,4.5749,34.1362,,1
2024-04-26,Whitsunday,0.71,390.8661,2024-04-26,Whitsunday,2.7861,56.0503,,1
2024-04-27,Cairns,0.6362,269.7035,2024-04-27,Cairns,3.2492,28.683,,1
2024-04-27,Gold Coast,0.6733,351.5483,2024-04-27,Gold Coast,3.7896,44.1722,,1
2024-04-27,Noosa,0.641,385.8512,2024-04-27,Noosa,3.5673,39.5836,,1
2024-04-27,Whitsunday,0.681,385.4707,2024-04-27,Whitsunday,4.4966,34.5033,,1
2024-04-28,Cairns,0.5651,266.5146,2024-04-28,Cairns,4.6617,34.0557,,1
2024-04-28,Gold Coast,0.529,312.3656,2024-04-28,Gold Coast,4.6684,36.3816,,1
2024-04-28,Noosa,0.4702,371.4169,2024-04-28,Noosa,5.0545,54.4363,,1
2024-04-28,Whitsunday,0.5293,374.5861,2024-04-28,Whitsunday,4.7177,58.2258,,1
2024-04-29,Cairns,0.5308,259.6041,2024-04-29,Cairns,3.5969,34.0798,,1
2024-04-29,Gold Coast,0.4748,292.416,2024-04-29,Gold Coast,6.8663,46.9418,,1
2024-04-29,Noosa,0.4292,371.8643,2024-04-29,Noosa,6.9929,45.8133,,1
2024-04-29,Whitsunday,0.4779,367.9978,2024-04-29,Whitsunday,7.633,55.6422,,1
2024-04-30,Cairns,0.5195,255.7537,2024-04-30,Cairns,5.2934,31.3629,,1
2024-04-30,Gold Coast,0.4574,290.1828,2024-04-30,Gold Coast,6.312,50.1704,,1
2024-04-30,Noosa,0.4203,366.6034,2024-04-30,Noosa,3.8744,40.693,,1
2024-04-30,Whitsunday,0.4613,369.591,2024-04-30,Whitsunday,4.4673,61.8043,,1
2024-05-01,Cairns,0.5336,257.7476,2024-05-01,Cairns,8.7853,55.1779,,1
2024-05-01,Gold Coast,0.4772,288.371,2024-05-01,Gold Coast,11.839,56.9295,,1
2024-05-01,Noosa,0.4542,360.5622,2024-05-01,Noosa,8.1104,69.247,,1
2024-05-01,Whitsunday,0.477,385.6804,2024-05-01,Whitsunday,6.3178,69.5581,,1
2024-05-02,Cairns,0.5675,255.7777,2024-05-02,Cairns,3.9967,47.5064,,1
2024-05-02,Gold Coast,0.5158,291.593,2024-05-02,Gold Coast,3.6878,46.7485,,1
2024-05-02,Noosa,0.4865,363.0285,2024-05-02,Noosa,4.1205,66.0035,,1
2024-05-02,Whitsunday,0.5474,391.47,2024-05-02,Whitsunday,3.4782,65.5217,,1
2024-05-03,Cairns,0.6094,264.3555,2024-05-03,Cairns,3.5702,41.0881,,1
2024-05-03,Gold Coast,0.6468,329.8921,2024-05-03,Gold Coast,3.2159,54.9265,,1
2024-05-03,Noosa,0.6028,368.35,2024-05-03,Noosa,3.9714,54.8133,,1
2024-05-03,Whitsunday,0.645,388.4991,2024-05-03,Whitsunday,3.1568,67.3333,,1
2024-05-04,Cairns,0.6419,266.5256,2024-05-04,Cairns,4.2052,42.5366,,1
2024-05-04,Gold Coast,0.7218,334.2186,2024-05-04,Gold Coast,2.849,44.0158,,1
2024-05-04,Noosa,0.6831,367.5073,2024-05-04,Noosa,2.4322,45.6845,,1
2024-05-04,Whitsunday,0.7006,383.8448,2024-05-04,Whitsunday,3.4099,50.6024,,1
2024-05-05,Cairns,0.624,265.0248,2024-05-05,Cairns,3.7564,38.737,,1
2024-05-05,Gold Coast,0.6291,303.2347,2024-05-05,Gold Coast,5.0837,31.3225,,1
2024-05-05,Noosa,0.6366,355.1057,2024-05-05,Noosa,3.9272,37.56,,1
2024-05-05,Whitsunday,0.6617,376.2056,2024-05-05,Whitsunday,4.1854,46.0322,,1
2024-05-06,Cairns,0.5692,259.5181,2024-05-06,Cairns,5.1545,35.403,,1
2024-05-06,Gold Coast,0.5103,287.6631,2024-05-06,Gold Coast,5.4489,39.5519,,1
2024-05-06,Noosa,0.5012,356.8807,2024-05-06,Noosa,4.5762,36.6524,,1
2024-05-06,Whitsunday,0.5639,377.3683,2024-05-06,Whitsunday,4.0704,39.169,,1
2024-05-07,Cairns,0.7065,267.8653,2024-05-07,Cairns,2.2634,18.8031,,1
2024-05-07,Gold Coast,0.6452,282.3813,2024-05-07,Gold Coast,3.2629,14.4508,,1
2024-05-07,Noosa,0.6356,351.3852,2024-05-07,Noosa,2.483,15.7282,,1
2024-05-07,Whitsunday,0.6673,383.175,2024-05-07,Whitsunday,1.9607,14.7411,,1
2024-05-08,Cairns,0.6956,265.3576,2024-05-08,Cairns,2.7777,24.0341,,1
2024-05-08,Gold Coast,0.6509,284.842,2024-05-08,Gold Coast,2.4558,11.9929,,1
2024-05-08,Noosa,0.6342,354.4948,2024-05-08,Noosa,2.0099,15.9784,,1
2024-05-08,Whitsunday,0.6475,383.2621,2024-05-08,Whitsunday,2,28.0426,,1
2024-05-09,Cairns,0.6834,268.1411,2024-05-09,Cairns,2.3575,19.8316,,1
2024-05-09,Gold Coast,0.5844,289.5672,2024-05-09,Gold Coast,2.48,19.9399,,1
2024-05-09,Noosa,0.6126,362.3756,2024-05-09,Noosa,3.7896,24.5704,,1
2024-05-09,Whitsunday,0.6599,378.6562,2024-05-09,Whitsunday,2.928,28.084,,1
2024-05-10,Cairns,0.6372,269.3818,2024-05-10,Cairns,3.5217,29.9897,,1
2024-05-10,Gold Coast,0.5921,319.6727,2024-05-10,Gold Coast,3.6515,25.1411,,1
2024-05-10,Noosa,0.6003,367.8125,2024-05-10,Noosa,2.5495,28.5185,,1
2024-05-10,Whitsunday,0.6399,373.9665,2024-05-10,Whitsunday,3.1896,31.1637,,1
2024-05-11,Cairns,0.6427,270.2292,2024-05-11,Cairns,3.8826,25.929,,1
2024-05-11,Gold Coast,0.6227,319.8322,2024-05-11,Gold Coast,4.1924,20.0531,,1
2024-05-11,Noosa,0.6306,370.0567,2024-05-11,Noosa,2.4481,22.0662,,1
2024-05-11,Whitsunday,0.6751,375.1014,2024-05-11,Whitsunday,2.6288,31.4279,,1
2024-05-12,Cairns,0.6222,266.1847,2024-05-12,Cairns,3.8891,22.5864,,1
2024-05-12,Gold Coast,0.5715,299.8236,2024-05-12,Gold Coast,3.4401,21.8803,,1
2024-05-12,Noosa,0.5686,361.1814,2024-05-12,Noosa,3.4558,19.5612,,1
2024-05-12,Whitsunday,0.6107,384.5099,2024-05-12,Whitsunday,4.2294,32.5,,1
2024-05-13,Cairns,0.6266,260.6658,2024-05-13,Cairns,3.6376,23.7044,,1
2024-05-13,Gold Coast,0.5727,286.101,2024-05-13,Gold Coast,3.8767,21.361,,1
2024-05-13,Noosa,0.5667,357.8952,2024-05-13,Noosa,3.1775,23.0315,,1
2024-05-13,Whitsunday,0.6089,381.8241,2024-05-13,Whitsunday,2.9429,26.6973,,1
2024-05-14,Cairns,0.6212,257.5909,2024-05-14,Cairns,3.167,24.1744,,1
2024-05-14,Gold Coast,0.5765,286.1663,2024-05-14,Gold Coast,2.7383,15.6397,,1
2024-05-14,Noosa,0.5538,358.2808,2024-05-14,Noosa,2.4106,13.4593,,1
2024-05-14,Whitsunday,0.5991,380.317,2024-05-14,Whitsunday,1.8895,15.5337,,1
2024-05-15,Cairns,0.6103,259.1047,2024-05-15,Cairns,3.7253,39.2795,,1
2024-05-15,Gold Coast,0.5543,284.0871,2024-05-15,Gold Coast,3.1616,27.6588,,1
2024-05-15,Noosa,0.5344,354.3386,2024-05-15,Noosa,2.3976,25.4214,,1
2024-05-15,Whitsunday,0.5736,372.5215,2024-05-15,Whitsunday,2.5266,33.7633,,1
